review_id,sentiment_polarity,review_year,useful_votes,#_of_user_fans
kEdFQa0KZZnPJYHi2cd2Kw,0.2550403225806452,2016,50,101
qqZB8uA2c5FWkDYxzUn5CA,0.315625,2017,30,64
yJ82MdRl9XcXX52-40tZtw,0.2638655462184874,2017,28,70
xZGv_jw669lknSQLotQ3Ww,0.40816326530612246,2016,26,79
KgqegORC-9kQqlsJO9kQ9Q,0.15352564102564104,2015,25,86
0LP2-DF9tyfs9HD3uXJ25g,0.3122445436507936,2017,16,545
Ma1N2H933mH6tN98HKX3SA,0.30739583333333337,2015,16,133
T3KmghNgJvw01HUAG_hf6Q,0.23219401041666665,2018,13,102
UZBfZr_09HaypLGfzEm8LQ,0.3708333333333334,2014,13,45
wbUp5VzvyYmX0c27DpbWaA,0.29370941558441555,2013,12,55
ibt4fU9iytIU7xJY9u0qDQ,-0.20833333333333334,2014,12,6
oiXDl_dRM9RlVMVVYAqs9Q,0.19264632936507933,2016,11,60
uUxbf4phhe0-u9PE8U0_8g,0.2434782608695652,2018,10,894
s3EKmIaVIDQTcAAtuOdBfQ,0.273265306122449,2014,10,151
IWYvICjgP0iJhlxSxjJVTA,0.20320346320346322,2014,10,0
iyqYkoljAPpkrk-rWkvtww,0.10980902777777775,2015,9,580
L8um9fB8lg1bIKiK_IEnMw,0.3043010752688172,2017,9,41
j03mpE1pq7C8Vr55hL8LeQ,0.4533119019138756,2014,8,35
Hm8k2Xq-T8028K1UgfcNMw,0.23129251700680276,2016,8,36
AaGkoyccsJdAKj6yowAdQw,0.3374561403508772,2017,7,17
HlrTKeahSvzGMbTDmQ06fA,0.18551136363636359,2014,7,0
7RJGGorKNGhxu9nhz5U79Q,0.3811305127164502,2016,7,9
i1g0yox1NATW5C9QApNeSQ,0.5484188034188034,2016,7,13
fdLA3-M49cYkRkWMAQhlVw,0.13472222222222222,2016,7,40
mW86W_V2cBRGJIK1zTBdkw,0.2405124982544338,2014,7,93
qQMihObken1nu0c4xe14VQ,0.15000000000000002,2018,6,7
GOZuj8ZbbWkr5aXWxQsucg,0.3235858585858586,2016,6,71
X5GcLoVC-JUakmkOXwq4GQ,0.375,2015,6,66
1CNFkLCGXjp4PDg-zm3Big,0.17048611111111103,2014,6,0
u8cy48OlVDvxuTDhxL4Ozg,0.4738636363636364,2014,6,28
aRbBSYBTuYWX7nTlCl_GKA,0.0635971055088702,2015,6,1
tk6rTLA89yds7yNIT9mpgw,0.17326388888888888,2015,6,18
2pgcMQGmGYlerk7h-EUHSQ,0.16203869047619046,2014,6,5
4-BnexmonMHg8r1m-aFm-g,0.2372165532879819,2014,5,14
6SzUOXUktjpOrtuSiuikLg,0.26130952380952377,2017,5,75
kreJ_jFFdgCOdLXlDG2DRw,0.11675925925925926,2016,5,6
dMQ0UBrG9lK5VgXyYRn84Q,0.5062169312169312,2015,5,18
QQ-1u_nZw7z_j-ki_6nupg,0.2517991702175375,2015,5,1
2VE7xvQARuF8cvvzYtV1jg,0.11365546218487395,2017,5,3
xg_hYQ7wCW4RbsqCOQR0Nw,0.2681547619047619,2016,5,2
_x_MnsCkP45IH1xEiQi65A,0.28452380952380957,2016,5,45
cGX_neYDXe1gArtLEFEazA,0.35960648148148144,2015,5,16
GKM33LuAWZDioHhMqZ-RWw,0.29230769230769227,2015,5,5
FVmqZQLekWm6psnZZ8836w,0.2345520421607378,2015,5,16
7ixqbSF183VxT35JqOkIWA,0.347608024691358,2015,4,18
JKa17v5Mew8poWjH2ehRCQ,0.42121848739495804,2017,4,4
PKzx6FodFEGn8FT894L1IA,0.12938803620621805,2014,4,0
k5MwSn3kByTAN4VWeWQsJw,0.44350649350649346,2016,4,46
T9bMKdmQ0r2vqsj4Zl__lg,0.14722222222222223,2016,4,5
SdcknaG1xDEnKK5yJP-ATQ,0.34735416666666674,2013,4,2
MeWcV9Em1drYj6RhEt3CGQ,0.21972222222222224,2017,4,28
LshDgNKChjBB--ZRCiB_sw,0.6083333333333333,2017,4,4
eSHNm5m_4yknbYcr0ImteA,0.24910714285714286,2015,4,6
rdBavzg7YDRLN6EsbjAYEQ,0.3185296785237822,2013,4,0
aAqhoCskm6xC1C31XUkRRg,0.29314953512396696,2014,4,0
3DivKNO6j3AYHqmvJKGJLw,0.3448116298116298,2018,4,0
7MfUR07ssemRhE0_ZavpTQ,0.6166666666666666,2015,4,12
Wq5bDHxLNgwWSvvBJQxHVw,0.28388888888888886,2016,4,40
dvFAKvpo-XFM6jLYzHAWpg,0.22435575293485452,2016,4,1
B6CdOpZC6UuaePcbuM_mrA,0.46499999999999997,2017,4,0
vxQc9moqVO2W0jO-SNObjQ,0.37807593307593307,2014,4,17
CULFZ6RfCfS6Faq8Lo7MZw,-0.11021978021978023,2016,4,2
UwS36z2R_D_XWZWCSZyOhQ,0.253125,2015,4,24
Xtc9IQkSLc0qv6PUkWUeAA,0.3836956521739131,2014,4,0
G1jcIJoLpIc1JzJTLwGttQ,-0.10305555555555557,2018,4,0
DQAY89rEVBSaSEqE6AfGBQ,0.2695115546218488,2014,4,1
yqChJcqWOS_k7SK2XGhiTQ,0.3584051036682616,2017,4,0
oTTJfpFgOdtGnCoLzpSkhQ,0.18077380952380953,2014,4,5
4Ji2pHYr3OykCcheYkbqNQ,0.3392650462962963,2014,4,112
tKDIpIbs76CPvjnZOI6Qzg,0.575,2016,3,16
M_JDt3hXpwCeSPSI7F4QcA,0.6875,2014,3,1
nRVgwhXujwZlejONhK4VZQ,0.15416666666666665,2015,3,1
UO_t57NwnOU0cJFrwVdBag,0.36875,2018,3,4
jW-HwVy11QmOICXSaTVpCQ,0.24841503267973852,2017,3,11
9BBZPxafTXczS-qDmJb9Vw,0.34861111111111115,2017,3,27
KmPYorlFqUit5bdN3PdP5w,0.32494834710743803,2014,3,1
dYkNyZY-uwVsjXxdlnItPg,0.29714285714285715,2016,3,1
