review_id,sentiment_polarity,review_year,useful_votes,#_of_user_fans
-S5F48co8MRmJQAt-7Izeg,0.15991328630217522,2017,11,35
QejKVyyi-h0RsY93z6kZpw,0.43145833333333333,2016,7,32
Sj5vVCmx_BtR8LvkkejaOg,0.2058407738095238,2015,7,87
D0qKSz9ESIj1YPaEl2kXtw,0.2113816738816739,2013,6,25
d8Usf8fiGS-yOfDjjBgx1A,-0.04234972677595627,2015,6,0
mniCmUAx5FKRfA8a-hwXLw,0.17170781893004114,2013,6,452
OqKPZWBse1TYJ5hryV-pTw,0.1694195688225539,2013,5,36
YDFfcJzVIIjA2HpbHzqvZA,0.2894444444444445,2018,4,39
y8ZbdEgtV2Ci5ZGKiMmG-A,0.20456349206349203,2016,4,423
DAcILuTHdreULBZnSmzzaA,0.08971390927912667,2015,4,28
61YwW1AwTXncgie9sQZtQw,0.38099999999999995,2016,4,60
UT8v0bTf231rz4EhMXA2Tg,0.4547619047619048,2013,4,0
NDx-MvFVn8FroJkYPqxD3A,0.19066468253968255,2017,4,66
LQMnnhaEbIStNg4hz2kRcw,0.07544444444444445,2016,3,15
fplDMhM4lNmKHb8_3xBuoA,0.2819871794871794,2013,3,17
V_pSKz2o0_cL-uIPGQxeGA,0.340244708994709,2014,3,30
VBi1Vbi6L8-4kpiC0u4aUw,0.1262415824915825,2016,3,4
_0LWfMEMFxmaUv4FihqJtA,0.2149007077578506,2013,3,4
V-TJ9joo5gkOMp3t9CNAcA,0.4262,2016,3,95
4HlygB2Y5ZEugZ4pLGF8xA,0.31451754385964914,2015,3,18
-iHxFryKFqEgGJgbVrWcww,0.247676282051282,2015,3,27
Q6wV9GN_JeuSxGOQw9ANCQ,0.23114035087719292,2016,3,149
o8sSUWJ8fxC_-pmv8NvITA,0.24435898442954893,2013,3,47
MV1g3pJUksZG6EdQUIEB-w,0.2170396825396825,2015,3,124
BPj8_17cgobaUCDCjxkoyQ,0.45238095238095233,2014,3,63
nYu-vPdwzdB0z1bTw5_ROg,-0.15,2015,3,0
9lo_yDzpriXPLCRwyfHx3Q,0.17339901477832506,2018,3,28
EfsB7j3z_usK5njWrOANbQ,0.13938802083333332,2018,3,47
4vE79UB0NZ8Coj0BfPyh4w,0.12041666666666666,2016,2,8
YxCRef7hvSld6gJMv8twmA,0.09428485162180814,2017,2,8
4Y8cbjSo6rk6TEJSGAfMDw,-0.21124999999999994,2015,2,2
VnwbQdjRvVfvcAnFGf8Suw,0.2584686147186147,2016,2,1
Mfan-2ya6Jek9nfWkmAFGw,0.09987554112554112,2015,2,29
HRXCtBJ-7ADYws9gdlUimg,0.34825757575757577,2015,2,123
Kp33KnrU0RZOnLLwGiLrug,0.178030303030303,2013,2,0
s5MGfTrsFESf4L_vtXra4Q,0.0,2015,2,0
vH7aOl2HAOA6VchEkhQhSQ,0.3464285714285714,2017,2,0
69xvGijgpWjjYNv7RcCzsg,0.24559027777777773,2015,2,35
0BztX2KQEqqnMCGPS98F7A,-0.01757054673721341,2014,2,2
WVnj-w5nvV5vjw-VKfRmUQ,0.02242063492063492,2013,2,17
uf8Dbislw5FXVRxPb6BMLQ,0.08690476190476192,2017,2,55
czZ_qVFoJd8HscdX3tEXLA,0.5628173828124999,2013,2,9
ZdDzL1WRm4rventPrWb4dA,0.34398148148148144,2015,2,2
gCVXbs_eq3iguX7gsxX9sw,0.02000000000000004,2017,2,0
qOKJcQRHxuNMssPFvTxSvg,0.13358516483516483,2015,2,8
e9Ugpp1MB-TzoJYibU16hg,0.3319897959183673,2016,2,7
etPgCpFKpG1FwIu4sylE3Q,0.2856163194444445,2015,2,0
uHHBYoDid-1luUkE7jUtRw,0.3905612244897959,2013,2,2
TeYw8kb9s-9FxcAwnNjyqA,0.2547699283475145,2015,2,74
w3F2wbxE5qhzpeYp4lm92Q,0.020833333333333332,2015,2,6
4v2q5rbOZm2aAt0nVEeFlA,0.08888888888888886,2014,2,0
OsNIit0pGQxv7nphl2kE_w,0.01301406926406926,2015,2,0
IAm235M5mkJ37xTajN9V5A,0.2076923076923077,2013,2,4
errt8a23xVKfIXC1aJdnfw,0.466461038961039,2017,1,9
qd-_66p5LKd2Cb42ian46Q,0.4661363636363636,2016,1,1
c0qRbCdvoHVoHqvHaid1YQ,-0.12499999999999994,2018,1,2
9omtClc-fnKq1b0l4nLxog,0.2913888888888889,2016,1,16
eiuKWo2qMFzZfljEMwmJlQ,0.475,2013,1,0
JYfcWL40xZywKcyrH98CrQ,0.35648148148148145,2014,1,17
gS1yltRB3intNxHCqzemTg,0.15908008658008657,2016,1,0
hpsdIxQHIjanqUgolv0yzg,0.3533333333333334,2016,1,0
MGhC2hLWODp-RjsquQKbJQ,0.31250000000000006,2013,1,4
jv7Vmv_9XUwMcTCAX11iNA,0.4076388888888889,2016,1,0
_ikGjPD8zuRoQ5dvCUna4A,0.36298701298701297,2018,1,7
TQW9wHiKFkeQWsmaIFzJ8g,0.21666666666666665,2016,1,3
zSJ5Gz5aUYU0MTCjVPiE9g,-0.019999999999999997,2013,1,0
UKqqI5F5pn_kW3w8gFHIEQ,0.01875000000000001,2016,1,1
HeAv-dVjtIQt_Ihv485Mxg,0.40111111111111114,2014,1,149
m-_KF1sIbN9O9BJwtjJe8g,0.22030303030303033,2014,1,2
ZakyLD4d2RptZEbu9NVQUg,0.3336296296296296,2016,1,5
HYYh_-U4xcDUdcGqHP9p4g,0.4058333333333333,2013,1,2
5s4GrV7E9zfStJAwAmMfLQ,0.17250000000000001,2016,1,9
zfBnFUOiRskSBFjtfSMzZg,0.7620000000000001,2014,1,0
VS69uZ7e6GEQahgpdlFVgg,0.3632761437908497,2015,1,0
K3Zo1AGIpuZPECIVHkeLDg,0.17047200577200577,2017,1,14
aC1r8WfJFuJtb9QURBPTlQ,0.48441840277777776,2016,1,0
iyBynw2jilWswbRyE41AsQ,0.39333333333333337,2016,1,5
KmzmPDxGAGMvqVaVQjNhBQ,0.40636446886446886,2018,1,0
38UqGoKzxQvrlgshhWfwqg,0.08712121212121214,2016,1,2
OROdSS6kKQsCMJa5H3d2Fg,0.36734693877551017,2018,1,3
whPRIrDw8d60dGYDInS5ww,0.4246875,2017,1,0
7U-mEy5-4Q4-rfBaFoLIsw,0.30810606060606055,2015,1,3
M-E-uo_8FGl1wDE4chnNMQ,0.5428571428571428,2016,1,0
Xw8M8c22aXxmPP52AimwUg,0.12990196078431376,2017,1,0
TLUJu9foCZIU3WJYJwV4-A,0.008888888888888865,2016,1,2
13WV_fwCmhFTzyjwEfDGMQ,0.150625,2018,1,6
ycajLZZWCwKiDO_kA7WO1w,0.28928571428571426,2015,1,0
s0Con75ZYGsQMPKCVe-s4w,0.20910714285714282,2016,1,7
6Z2cKdPKwvZ9Mvx313uktA,0.05185185185185183,2017,1,0
-CE8uEujF6mIQZ-5fBhAOw,0.1716475602586714,2013,1,9
x5TsYs2qYcjSR_nNybWe6g,0.30678571428571433,2015,1,16
BXPW6SADf8AhsGnKY2MjIg,0.2600470690993789,2016,1,12
H1Kc4MkP6ou0OKiUy0rFZA,-0.26666666666666666,2013,1,0
qWoCBmlK9lUrh5D4nVIL2A,0.35028344671201805,2014,1,21
o84VmoTyamhyTXelm0GwkA,0.2600340136054422,2016,1,9
XLUpZXOxb4lsuY5oQ9Ah2w,0.46519230769230774,2015,1,0
